UID,city_id,city,city_population,business_id,business_name,business_categories,business_full_address,business_latitude,business_longitude,business_open,business_review_count,business_stars,business_state,cool,date,funny,review_id,reviewer_average_stars,reviewer_cool,reviewer_funny,reviewer_name,reviewer_review_count,reviewer_useful,stars,text,useful,user_id
46684,5,Scottsdale,230512,jRfdz5voj40P6WS9L54caw,The Herb Box,American (New); Sandwiches; Restaurants,"7134 E Stetson Dr
Ste 200
Scottsdale, AZ 85251",33.499504,-111.927891,True,236,4,AZ,1,2010-02-28,0,F9roHnvQeAXJjT48PooEPA,3.89,164,111,Ada,197,331,5,"I attended a baby shower that was catered by the Herb Box. I knew it was going to be good - when we pulled up and saw the Herb Box vehicle, all my friends in the car started oohing and ahhing about the food we were about to eat. 

The food was displayed so beautifully - it looked like a feast for kings and queens. So so pretty!

There were two different kinds of wraps, plantain chips w/ this amazing creamy crab dip, the most wonderful sundried tomato spread on crispy crostinis, and yummy mixed green salad. Everything tasted amazing. I am not a fan of sundried tomatoes, but that spread was so good - I wish I had the recipe!

If I ever need catering, I will definitely use this company!",0,0H9ne5frm1GjO6TjUwbxlw
47981,5,Scottsdale,230512,VgOnAwmaca49g5ESmZrcng,Frenzy Stamper,Arts & Crafts; Shopping; Hobby Shops,"7064 E 5th Ave
Scottsdale, AZ 85251",33.4981611,-111.9285767,True,11,4,AZ,1,2009-05-17,1,t4Nu6RdR-n1I7dJXoeA1UA,3.89,164,111,Ada,197,331,4,"I took an collage class here once, and really loved the store. If you are looking for that rare stamp and don't want to buy online, check this place out. This is a mom and pop shop that specializes in all things crafty - special glues, pens, stencils, ribbons, papers and stamps. The way the room in layed out, it will take awhile to see everything, but I think it was set up that way on purpose. Also, if you take a class, you get 10% off your purchases on the day of the class.

I find that ""crafters"" treat the topic like a secret club, so I could understand Meredith S' frustration at the shop. The owner and others in the class didn't give me warm fuzzies either, but I am one of those resilient freaks that can still enjoy myself when I'm not part of the club.",1,0H9ne5frm1GjO6TjUwbxlw
54548,0,Phoenix,1537058,FCJHirFzEtj4M1VcuaKieg,Children's Museum Of Phoenix,Museums; Arts & Entertainment,"215 N 7th St
Phoenix, AZ 85034",33.4503996,-112.0648845,True,101,4.5,AZ,1,2009-06-22,1,e3-9rjp22zApM2EfFekpsw,3.89,164,111,Ada,197,331,5,"It's hot - the kids are wired - there is really only one solution.....the Children's museum!!! This place is great for kids under 6 years old - over six, they are probably going to like each exhibit for about two minutes. Under six, you can spend a long long time here. Start downstairs by throwing colorful scarves into vacuum pipes that climb the walls, and pop out over your heads. Watch your young ones climb thru tunnels and tents, and then cruise around on scooters for awhile. On the second floor, there's the coolest art room ever! I wish this place existed when I was little! Everyday, they paint this little playhouse a different color. It is so so cool! And there are two different art projects to try out. The facility provides aprons, and paper towels, but I would still recommend wearing something you don't mind getting a little paint or glue on. There's a kid's kitchen where they can make you pretend pizzas, and a grocery store where you can shop and ring up the food. My favorite room has walls of mazes for a ball to go thru that makes a ton of different noises. So much fun! The third floor has the funnest thing ever!! A huge room full of hanging noodles (swimming pool noodles) - and you can run thru full speed playing tag with your little ones - just keep eyes open for other little ones. I am leaving a lot out (like the toddler room), but just check this place out! It is so so nice! I think one of the coolest things is that the rooms are extremely clean - you never feel like you are picking up a book or toy covered in goobies, which I greatly appreciate. Also, don't go here if you plan to be one of those non-interactive parents. This place requires participation from both parent and child.",2,0H9ne5frm1GjO6TjUwbxlw
54688,0,Phoenix,1537058,SDwYQ6eSu1htn8vHWv128g,Postino Arcadia,Wine Bars; Bars; Restaurants; Nightlife; Italian,"3939 E Campbell Ave
Phoenix, AZ 85018",33.502191,-111.996292,True,575,4.5,AZ,1,2010-06-27,0,SlxcaflEm3SOEO0N_5ct-A,3.89,164,111,Ada,197,331,5,"I love this place!!! Amazing wine list that changes frequently, great food, fun atmosphere - what more could you ask for??? The bruschetta are to die for!!! Prosciutto, marscapone cheese and figs are Camille H's favorite. I could eat an entire plate of the salmon pesto bruschetta. The artichoke was amazing as was the roasted pepper and goat cheese. My mouth is watering, just thinking about it!!! Camille H and I have been here a few times and always do bruschettta and share the picnic salad - goat cheese, beets, bacon.....so so wonderful. 

This place is loud - not necessarily a good place for a  first date if you want to get to know each other, unless yelling is your thing. Although, if you are both very hot, and love to see and be seen, this is a great spot for that!

I would NOT recommend bringing a child here. It's too loud and the food has too many ""adult"" ingredients.

OH and I learned (the $3 way) that you always say to the Valet that you are going to Le Grand Orange, and not Postino because then you don't have to pay for the valet service.",2,0H9ne5frm1GjO6TjUwbxlw
55298,2,Chandler,254276,fxgmP9FrYBC5ZysZTCbnEQ,Sumits Yoga,Active Life; Yoga; Fitness & Instruction,"4050 W Ray Rd
Chandler, AZ 85226",33.320211,-111.912266,True,15,4.5,AZ,0,2010-02-21,0,3tpAYZG1HyMp9C6r1qSLow,3.89,164,111,Ada,197,331,5,"This was my first experience was HOT yoga and I LOVED it. You should know that I hate saunas - longest time in a sauna ever was about 30 seconds. But I love a good masochistic workout, so I really wanted to try this.

First of all, about the facility. I have done yoga in many studios and love my classes at the YMCA in Ahwatukee. This yoga studio is so so beautiful! The space is open, inviting, relaxing, and extremely clean. The hot room has ceiling fans, and when it gets too warm, the instructor opens the doors to let cool air in. Even with all the bodies in the room, there was NO stinkiness!! This was always my biggest fear about hot yoga. 

I wore capri yoga pants and a yoga top. I brought a full length towel, huge bottle of water and a yoga mat. The instructor placed me close to the door in case I needed to cool down. The class pace was perfect - flowing from one pose to the next. There was wonderful non-new-agemusic playing on a great sound system the whole time. The posture instructions were clear and easy to follow, however, I think it would be difficult for a beginner. It could be that the instructor knew there were no beginners, and therefore, didn't go slow. I had to stop three times towards the end of the class. I was too hot and my heart was beating too fast. After a three minute break (still in the room) and some water, I could finish with the class. My mat, clothes and towel were completely wet - I'm not talking damp - I mean WET. I highly recommend bringing an extra change of clothes for after class  and wearing as little clothing as respectably possible in the class!

The class costs $16 for an individual session, or $20 for two classes (two weeks in a row). They have a ton of different class purchase plans available with varying discount levels, depending on how many sessions you purchase. I don't see myself doing this regularly, but LOVED the experience and highly recommend this facility!",0,0H9ne5frm1GjO6TjUwbxlw
58825,0,Phoenix,1537058,VVeogjZya58oiTxK7qUjAQ,Pizzeria Bianco,Pizza; Restaurants,"623 E Adams St
Phoenix, AZ 85004",33.449233,-112.065458,True,803,4,AZ,1,2011-01-31,1,7gUogAiIYwtU7OYPSRDGCw,3.89,164,111,Ada,197,331,4,"One week before I moved out of Phoenix, I finally decided to wait 1.5 hours for pizza and find out what all the hoopla was about! The host with the mullet and glasses was so so nice! I loved him - he was so excited about the menu, the ingredients, the fact that they are grown in the back yard - I could listen to his enthusiasm all night. 

The pizza was amazing - it's not really pizza....it's doughy delish goodness - a heavenly substance and well worth the 1.5 hour wait.....once. Not sure I'd go back over and over, but glad I tried it once.

The anti pasta plate was really the highlight. All different types of grilled vegies prepared in different ways. Each bite was fun and exciting. 

You have to try this place at least once! Think of it less as ""food"" and more as an experience!!",5,0H9ne5frm1GjO6TjUwbxlw
63763,0,Phoenix,1537058,VPjh3v8HxBQbJog6tCG-oA,My Gym,Playgrounds; Gyms; Local Services; Child Care & Day Care; Fitness & Instruction; Active Life,"4142 E Chandler Blvd
Ste 200
Phoenix, AZ 85048",33.305759,-111.993252,True,6,5,AZ,2,2009-07-19,0,ENYa6Enwy4yYydiI5oUzMw,3.89,164,111,Ada,197,331,5,"We took our toddler to My Gym for a year when we first moved to Ahwatukee. The initial fees are high, but the classes are wonderful. All of the kids are engaged - they keep the group size small enough to keep everyone involved, but large enough where it feels like a party. We ended up cancelling our membership because they didn't have a class for older kids that fit our schedule. 

We have attended two birthday parties at My Gym, and thrown a birthday party there as well. We had kids at the party ages 1- 6, and all of them had a great time. I would highly recommend this place for parties.

Favorite things about the place: 
- every week, they change around the room, so it feels like a new experience
- They have this cool line going across the room that kids can hang from - looks like so much fun
- My toddler gained a lot of confidence in her motor skills and coordination from  this place.
- All of the employees  are wonderful with kids.",3,0H9ne5frm1GjO6TjUwbxlw
66352,2,Chandler,254276,8kunNClZ1AD0Rj5bDiFdrQ,Jason's Deli,Delis; Restaurants,"7230 W Ray Rd
Chandler, AZ 85226",33.321216,-111.967898,True,38,3.5,AZ,1,2009-03-15,0,4kfxzOFJeFNffTBr3NelsA,3.89,164,111,Ada,197,331,4,"I loved our sandwiches and the complimentary low cal ice cream was a huge plus. We ordered takeout.  I had the california club on a new orleans french roll. It was wonderful - crispy french roll, guacamole, sprouts, tomato, turkey and swiss. Everything tasted fresh and looked prepared with love. Nothing looked pre-made. Husband had the pastrami melt - it was delish - I dare say I liked his sandwhich more than mine. I am just so happy to have found a deli near Ahwatukee that isn't full of pre-made sandwiches on nasty bread.....Jason's Deli will be our new favorite close to home.",1,0H9ne5frm1GjO6TjUwbxlw
71479,1,Mesa,464704,Zu_-01qRyxJ25L7-3Gl5WQ,Arizona Museum For Youth,Museums; Art Schools; Arts & Entertainment; Specialty Schools; Education,"35 N Robson
Mesa, AZ 85201",33.4163757,-111.8359775,True,25,3.5,AZ,0,2010-05-02,0,QW6a4CsrUX7id8T7m6UPlA,3.89,164,111,Ada,197,331,3,"This place is pretty cool - it has one area geared towards toddlers with soft building blocks, a playhouse and a little art studio. The other side of the building is for 5+ YO kids. There's a black light room where you can draw on the walls with chalk - we loved that! There's a nice art exhibit from local kids and adults. I liked all the interactive activities - making fish outlines, music makers, etc. It just felt like the toddler side and the rest of the museum didn't belong under the same roof. Also, the exhibits are pretty small - I assumed this would be a half day activity and it took us about an hour to get thru with our 5 year old. I'm glad we went there, but not sure we will be back.",2,0H9ne5frm1GjO6TjUwbxlw
74959,5,Scottsdale,230512,48GT-uIRnHp3rHvdRsgC_Q,Digestif,Bars; Restaurants; Nightlife; Lounges; Italian,"7133 E Stetson Dr
Scottsdale, AZ 85250",33.499499,-111.927402,False,56,3.5,AZ,2,2009-08-24,2,YMfbVXpXDsie2_tvBR_egg,3.89,164,111,Ada,197,331,5,"It has been three days,  two hours and 23  minutes since I was lost in my  own personal heaven at Digestif. Why personal? Because the chef made us special food that was not on the menu, and I am complete sucker for special treatment. He asked us if we wanted the warm mozzarella prepared differently from the menu...he had fresh heirloom tomatoes and amazing mozzarella from a small farm on the east coast. Warm mozzerella was draped  over sliced heirloom tomatoes and grilled breadwith a garlicky lemon vinaigrette.  The portion of mozzerella is a wonderfully glutinous amount of goodness. It was the best caprese dish I have ever had.  I drank a Brazil  66,  a  beautiful rum-citrus concoction that had a good punch without being  too strong or  too sweet.  For our second  course,  we shared Tuna Tare Tare - a generous portion of wonderfully fresh fatty tuna in a sesame sea salt  Poke-like sauce served with a yummy citrus ponzu sauce. As Jan G (Aka - the husband)  already mentioned, it was so good we had seconds....and we NEVER get seconds!  We also enjoyed salmon cake sliders and frog legs -both were wonderful, but the tuna tare tare and mozzarella stole the show....and just so you know,  the food at Digestif  is truly a production!

You can read  Jan G's review for the rest of what I was going to say. The man stole my thunder!",2,0H9ne5frm1GjO6TjUwbxlw
76481,0,Phoenix,1537058,upzSExkcvYMX9dJMgNARXg,Zoyo,Food; Ice Cream & Frozen Yogurt,"4923 E Chandler Blvd
Phoenix, AZ 85048",33.304814,-111.977708,True,50,4,AZ,0,2010-07-27,3,zYxZC13JlRqarqKenbj_mA,3.89,164,111,Ada,197,331,5,"On my last visit, I noticed they DID add more seats! Fantastic!!!

AND they didn't double punch the frequent visitor card. 
The Fruit Punch Tart flavor is delish!!!

My new favorite spot.",1,0H9ne5frm1GjO6TjUwbxlw
78100,5,Scottsdale,230512,24V8QQWO6VaVggHdxjQQ_A,Arcadia Farms Cafe,Wine Bars; Bars; American (New); Nightlife; Restaurants,"7014 E 1st Ave
Scottsdale, AZ 85251",33.494247,-111.92975,True,180,4,AZ,0,2009-02-20,0,P2aepoV_uUwjhwTBFcv2ZQ,3.89,164,111,Ada,197,331,3,"I really really wanted to love this place because the menu makes my mouth water and the ambiance was so nice - the gardens and cozy outdoor seating were so beautiful!  We were greeted at our table ten minutes after being seated. We ordered a pitcher of white sangria, the crab and avocado tower, smoked salmon cheesecake and wild mushroom tart. The pitcher of sangria was delicious when it finally arrived (another ten minutes)- the cup had raspberries and a strawberry in it with orange juice and white wine. The crab and avocado tower had corn inside and gazpacho with it. We had to add salt - it was extremely bland. If you just want to taste avocado and crab, you will love it! If you want extra flava', try something else! The smoked salmon cheesecake was disappointing. A little cute cheesecake that looked smooth on the outside, but crumbled into dry cheese balls on the inside with a very tiny portion of smoked salmon served on the side. House cured smoked salmon is one of my most favorite things - this place will not be remembered for this dish. It was the first time I could describe cured salmon as bland! The one good thing that I would eat again and go back for is the wild mushroom tart. Melted cheese over a soft tart with wild mushrooms and leeks - wonderful wonderful savory dish. We never saw our server for most of the meal. If I went back again, I would try one of the big salads I saw at tables around us and that tart again. But I would make sure I went on a day where I had plenty of time for an extremely slow lunch where I don't mind extremely slow service. All in all, comci comca!",1,0H9ne5frm1GjO6TjUwbxlw
78209,0,Phoenix,1537058,STv-ED3M2xmRFMSvQbWGaw,Capriotti's Sandwich Shop,Cheesesteaks; Sandwiches; Restaurants,"4929 E Chandler Blvd
Phoenix, AZ 85048",33.3046962,-111.9777693,True,74,4,AZ,0,2009-07-22,0,W1ieljRwT8m0K1WdwSO1MA,3.89,164,111,Ada,197,331,3,"My friends said that if I'm looking for an amazing deli, I had to try Capriotti's. There are many cultural differences between the east and west coast - one of them is the definition of a deli sandwich. This place makes SUBS - not deli sandwiches. 

If you are looking for an upgrade to Subway, go here! If you are looking for that classic Italian deli with amazing fresh bread and an interesting range of topping and condiment options, I guess you have to go out of state, as I just have not found it in Phoenix.

I ordered the 20 inch italian - it sounded naughty. :) The roll was fresh and doughy with a slightly crunchy crust. The meat was extremely high grade deli fixings - salami, peppered ham, and some other italian salami, roasted peppers, pickles, and viniagarette. For being a sub sandwich, all three of us enjoyed it fully. BUT, it's not a deli sandwich - it's a sub.

The gentlemen behind the counter were SO NICE - I would come back just to talk to them again because it was like they were all one big happy family.",0,0H9ne5frm1GjO6TjUwbxlw
78805,0,Phoenix,1537058,EQTdq1SJuU6bjC3myEfDWg,Barro's Pizza,Italian; Pizza; Restaurants,"3233 E Chandler Blvd
Phoenix, AZ 85048",33.304846,-112.012594,True,14,3.5,AZ,0,2009-07-19,0,pH4X2f0RRsBxTZIVwiwrBQ,3.89,164,111,Ada,197,331,4,"When we are too tired to cook, and want a guaranteed yummy pizza, this is the place to go. OR when we meet  up with other friends that  have  kids under five, we meet up here. 

Favorite pizzas are the combo or  all meat pizza. They have all  the standard toppings and their crust is semi-thick. For those from the SF Bay Area, this place reminds me of Round Table.  The kids spaghetti and meatballs is so  yummy, and  the prices are right.

There's a place for little kids to play in the dining  room.  I think it must be an annoying place to eat if you do not have kids.  One  time, a man  yelled at me because all the loud kids in the place were annoying him -  I thought it was funny because I was only responsible for one of the ten running around. Bottom line, this place caters to families  -  so if you are a kid-less couple looking for a quiet romantic pizza dinner, order take out!",0,0H9ne5frm1GjO6TjUwbxlw
79804,2,Chandler,254276,_zpoklU8dTPDgoyQmyNSUQ,Snip-Its,Hair Salons; Beauty & Spas,"3415 W Frye Rd
Chandler, AZ 85226",33.2958392,-111.899491,True,6,3.5,AZ,0,2010-02-28,0,HXI3EyTCaqUvIjplVF5kOg,3.89,164,111,Ada,197,331,4,"My daughter attended a birthday party at this place. It was so cool! Ten little girls getting dressed up like rock stars and princesses, fancy hair styles and learning to apply makeup. After they were all dolled up, they walk down a red carpet and were introduced on microphone for their first ever cat walk. They were so cute and excited the entire time. The goodie bags include all the makeup they got to put on and a craft made during the party.

The only reason it got four out of five stars is because the room for the party is really really tiny, and there's very little space for parents to sit and watch.",0,0H9ne5frm1GjO6TjUwbxlw
81655,4,Glendale,237517,V-mvhyX6lxu5l2euYatlrQ,University of Phoenix Stadium,Arts & Entertainment; Stadiums & Arenas,"1 Cardinals Dr
Glendale, AZ 85305",33.52796,-112.2641158,True,80,4,AZ,3,2009-10-21,2,A0GOlPu578aUjPXFklqdNA,3.89,164,111,Ada,197,331,2,"DO NOT GO TO CONCERTS HERE!!! I payed $250/seat for ""row 32"" in section 105. Now, ""row 32"" generally means there will be approximately 32 people between you and the stage. This seat was more like the nose bleed section. The people on the stage looked like action figures they were so far away. Also, the lighting in the place is terrible. When a band starts to play, the room is supposed to go completely dark - this place is so lit up with hotdog and beer stands, the stage effects didn't work. The performers were amazing, but the venue is terrible. We will never go to a concert here again.",4,0H9ne5frm1GjO6TjUwbxlw
