UID,city_id,city,city_population,business_id,business_name,business_categories,business_full_address,business_latitude,business_longitude,business_open,business_review_count,business_stars,business_state,cool,date,funny,review_id,reviewer_average_stars,reviewer_cool,reviewer_funny,reviewer_name,reviewer_review_count,reviewer_useful,stars,text,useful,user_id
17379,5,Scottsdale,230512,MuIXnv7Oq7X3-4aEsp9dDA,Citizen Public House,Gastropubs; American (New); Restaurants,"7111 E 5th Ave
Ste E
Scottsdale, AZ 85251",33.498028,-111.927951,True,347,4.5,AZ,1,2011-03-18,0,GpF_vx79E5a5hdb4gtWxIA,4.04,4,0,Todd,28,8,4,Awesome crab cakes and the one of the best scallop dishes I've ever eaten. The scallops were delicious and the grits were smooth & creamy. Cool atmosphere. Was able to sit at a table in the bar area without waiting.,0,ZPr3NA-JZl9QP1lhEY416A
18555,6,Tempe,172816,TLnAS5Qx9Q2KK3mZi0Lyeg,As You Wish,Arts & Crafts; Shopping,"2000 E Rio Salado Pkwy
Ste 1141
Tempe, AZ 85281",33.4329724,-111.9043028,True,12,4,AZ,1,2009-08-03,1,JMfY4JFOHpRNAcNKrSGMlg,3.4,775,702,Lucky,458,1113,3,"A friend invited me here to beat the heat one Sunday afternoon and while I initially didn't find it appealing (as this is a non-alcoholic scene) I am open-minded enough to try anything once. 
I'm not into knick-knacks and had a tough time choosing an item to paint from their rather large selection of ceramic pieces which range from signs to hang on your wall to picture frames, serving platters, and bookends. You pay for the item you choose to paint and the store provides the supplies - paint, brushes, stencils and stickers, sponges - anything you can think of to help create your masterpiece. 
What I found that I enjoyed the most out of this was that it was relaxing. I'm constantly on the go and it's often difficult for me to mellow out with my yap shut. When it was all said and done, meticulously working on a small art project for a few hours actually bounced me back better to me than an afternoon siesta. I can't say that I'm going to do this on a regular basis but I tried it, I enjoyed it, and it's been filed in the mental rolodex.",1,Xm8HXE1JHqscXe5BKf0GFQ
22175,6,Tempe,172816,zKFX8BVTWYZNa2vJ46UdmQ,Arizona Mills,Shopping Centers; Shopping,"5000 S Arizona Mills Cir
Tempe, AZ 85282",33.3852846,-111.964558,True,120,3,AZ,5,2012-04-24,7,MEDbQrim6nNPTavKrO2qgw,3.9,1045,916,Jon,134,1432,4,"Arizona mills mall is one of those hit and miss places. Sometimes you find a great deal on just what you're looking for, sometimes you find something you didn't know you needed on sale, and sometimes there's nothing for you. Dubbed an outlet mall by most locals, you will find normal retail and full priced kiosk vendors mixed in with outlet shops like neimann marcus, jc penny, sears appliance, and burlington coat factory.

The outlet shops will usually save you a good 30-50% over retail cost, but sometimes less. I don't shop here often since it is about 10-15 miles from Central Phoenix; where I hail from, and I usually end up spending more than I prefer.

Be sure to make this a destination for all you discount and penny pinching shoppers.

Happy Shopping!",8,cRyNICH0mhjxagvSyVr60Q
22290,2,Chandler,254276,Gq092IH6eZqhAXwtXcwc6A,SanTan Brewing Company,Food; Burgers; American (New); Breweries; Restaurants,"8 S San Marcos Plz
Chandler, AZ 85225",33.303233,-111.842532,True,283,4,AZ,0,2009-06-07,0,B3O0Ft2fogUaDeruDMc2kw,3.89,164,111,Ada,197,331,4,"After the Jazz Fest last year, we popped into this place for a quick bite. It was packed! Even with every table taken and big wait, we were seated pretty quickly, and the service was amazingly attentive, considering how packed it was. We had sausages, fish and chips and tasty beer. Everything came out  hot and delish. My toddler enjoyed chicken and french fries from the kids menu.  I love going to pubs where everyone seems to be having a great time - this was my kind of place. We will definitely go back. I didn't give it five stars because the food didn't wow me - it was just yummy.",1,0H9ne5frm1GjO6TjUwbxlw
22424,6,Tempe,172816,Gwwdr4Z1edd2yHxqDdQEqA,Pump It Up,Event Planning & Services; Party & Event Planning,"1325 W Auto Dr
Ste 101
Tempe, AZ 85284",33.342364,-111.958036,True,8,4.5,AZ,0,2010-02-28,1,dkkbxuUbBYCil8moEFG5tA,3.89,164,111,Ada,197,331,4,"Even though I'm a fan, I'm not allowed back without a helmet. 

My daughter has attended many wonderful birthday parties here. This is a great birthday facility for toddlers - tweens. 

Before you go into the rooms, the kids and adults watch a video about safety on the slides and bounce rooms. One of the rules they emphasize is *getting out of the way* when you get to the bottom of the slide so you don't get hit by the next kid/adult on the slide.

Well, my beautiful girl did not listen carefully, got all spaced out at the bottom of a slide, and slammed by some kid at the party. Next thing I know, she is screaming in my arms  that her arm hurts. The party starts to move into the next bounce room, and I'm trying to figure out how I'm going to calm down my screamer and get in the other room so the next party can start in the first bounce room. Every time, I moved, the screaming increased a few decibels. The people that worked there came to assess the situation and help, but I told them proudly that I had it all under control. Then I fainted. 

I woke up in some big man's arms all confused. When you wake up dazed and confused in a stranger's arms, the first thing you do is make sure you have clothes on. Check! Next thing was panic - where is my little girl? When I fainted, the party moved quickly to the other room with all the kids including my screamer, and three parents and two staff members stayed behind to revive me. My husband picked us up and I have been too embarrassed to go back since.

Even though I have to wear a helmet to parties here, I still think it's a great place and highly recommend it! Just make sure your kid is well rested before they get there, and maybe run through some fire drills on quickly getting out of the way.",0,0H9ne5frm1GjO6TjUwbxlw
23659,3,Gilbert,239277,L9UYbtAUOcfTgZFimehlXw,Liberty Market,Food; Coffee & Tea; American (New); Restaurants,"230 N Gilbert Rd
Gilbert, AZ 85234",33.3547012,-111.7897898,True,390,4.5,AZ,0,2011-12-30,0,h_CuAu50vKH3UH_ZsWgR8g,4.5,0,0,Jennifer,2,1,5,Cool atmosphere (with an awesome bathroom) and great food - what more could you ask for?,0,g_KJoueuIsbNZSt25Todnw
24265,0,Phoenix,1537058,MwmXm48K2g2oTRe7XmssFw,Arizona Science Center,Museums; Arts & Entertainment,"600 E Washington St
Phoenix, AZ 85004",33.4486711,-112.0662996,True,106,4,AZ,5,2008-08-02,5,xOGl6TnFuSlu0Sicer0OLg,3.94,2093,1852,Amy,325,2375,4,"I've been here a few times and went again last night for Adults' Night Out.  I thought the weather exhibit was pretty cool, except for the rain part.  I mean, it was Friday night and MY HAIR!!!!!!!!!!!!!!  Good thing I picked up The New Times to cover my head with.
I also went for Body World about a year an a half ago.
I love the set-up of the museum.  It's easy to navigate.  The people who work there *really* dig their jobs.  I ran into the projectionist after the exhibit at the Rose and Crown.  He seemed pretty happy!
I live so close, I should get a membership, but I'm afraid of commitment.",5,6kmu0mYbdpMIOZ6Y0eVsxg
25333,6,Tempe,172816,Ud6MAIcHxyao99gnGWqtnA,McDonald's,Burgers; Fast Food; Restaurants,"1325 W Broadway Rd
Tempe, AZ 85282",33.4070202,-111.9587963,True,9,2.5,AZ,6,2009-12-15,7,YPiiKP5yOkiXbUp2ANDiRw,3.4,775,702,Lucky,458,1113,2,"I'm reviewing yet another fast food restaurant and it's not because I'm totally into grease, but because I'm admittedly overly critical of attention to detail in these drive-thru places because hello, you're driving through, usually driving AWAY, and you're too far from the restaurant to remedy the situation when you notice they foul up. I worked at a restaurant with a drive-thru when I was in high school that was run by a tough, whip-wielding family who taught us that you DON'T make mistakes. You just don't. You take steps to ensure that you are not missing anything because no one wants to drive back to bitch when mistakes are made. 

With that said... not only was a special order acknowledged but not followed through, we received no ketchup (for not one but two orders of french fries), no STRAW for a soda, and they charged me an extra 27 cents for a side of sweet and sour. Which they didn't put in the bag. Now while I realize that these are minor items and to some I may be perceived as a petty crank with too much time on my hands, if this is the way you need to drink your soda while you drive, with a straw, it complicates things. If you like ketchup with your fries and at 99% of every other drive-thru in the country you don't have to ask for it, you're in for an unpleasant surprise. And paying extra for something you don't receive is really dumb. 

Onto the food... 
I remember back when I was a young whipper-snapper, that McRib was awesome (as long as you don't lift the bun and look at it, you're golden). While it hasn't shrank like everything else it seems, they now skimp on the sauce in a big way, and let's face it, it's the sauce that makes the sandwich. This sucks: The poor old smooshed-together McRib just isn't that great anymore. Or maybe my cranky, wrinkled-up ornery taste buds have changed. Or maybe I've finally woken up and realized that no one should ever be eating this kind of food, for any reason whatsoever. 
I'm sure it's a combination of the three.",6,Xm8HXE1JHqscXe5BKf0GFQ
26413,6,Tempe,172816,c-qtFVPutboIiJASZYrwuA,Efes Turkish Cuisine,Restaurants; Turkish,"1701 E. Guadalupe Rd
Tempe, AZ 85283",33.3634187,-111.9130595,False,17,3.5,AZ,1,2009-10-21,1,r5u5rUPSGGNmDSKScchS6Q,3.4,775,702,Lucky,458,1113,4,"I've been here twice so far and have had excellent service both times... 
The food here is divine. I'm normally not a fan of lamb, but Efe's really knows what they're doing with it - fall-off-the-bone tender with no hint of gaminess whatsoever. Falafel and hummus are excellent, but standard. Lemony chicken soup was flavorful and creamy but not heavy. Apple tea was a little sweet for me, but I would recommend it - iced or hot. Even the rice is amazing, as are the beef dishes, and I love the slaw with mint. Portions are huge. 
I'm docking a star as the music, while live, is louder than fcuk.",1,Xm8HXE1JHqscXe5BKf0GFQ
27501,3,Gilbert,239277,L9UYbtAUOcfTgZFimehlXw,Liberty Market,Food; Coffee & Tea; American (New); Restaurants,"230 N Gilbert Rd
Gilbert, AZ 85234",33.3547012,-111.7897898,True,390,4.5,AZ,0,2011-12-30,0,Rhub_E5QpYq6VnUN7gVa2A,3.79,52,55,Sara,115,204,3,"This is rather hard to do, but in good conscience I have to knock off a few stars from Liberty Market. 
The past two visits, I've had less-than-delish food and have been pretty disappointed in my old favorite.
The Italian Salad that I have loved since first bite, doesn't taste the same and doesn't taste as fresh (the greens, that is).
In addition, the soup that was pretty darned delish (minestrone) was watery, less-than-hot in temperature, and very tasteless.
The lovely lady that used to make salads has disappeared from the scene, and I am wondering if that is the reason that my Italian Salad doesn't take oh-so-fresh.
Perhaps this little lunchery is just getting too popular, and there are steps to reduce wait that are impeding the wonderful flavors of months gone by...
Whatever the reason, I'm sadly disappointed as of late in Liberty Market...",1,DfJ8B8T1fgNA6_ZT-aeUlQ
27803,5,Scottsdale,230512,no_FXjscklz1SEzM_XnVgw,Petite Maison,French; Restaurants,"7216 E Shoeman Ln
Scottsdale, AZ 85251",33.501161,-111.925513,True,222,4,AZ,1,2010-07-17,1,wFS-u01hsvljIlT7HbEDRQ,3.89,164,111,Ada,197,331,5,"I have never had such a perfectly cooked steak in my entire life! This is my new favorite place in the valley!!

We started w/ the sangria-style cocktail - a yummy blend of red wine, brandy and triple sec w/ an orange rind garnish. They were potent and delish! 

For starters, fois gras and mussels. The Fois Gras melted in your mouth like butter and was served w/ grilled peaches and a small piece of grilled bread - it was SO SO GOOD. One of the most wonderful things I have ever  put in my mouth! The mussels were amazing as well, served in a simple thick pernod lemon butter with leeks. They brought us bread so we could enjoy every bit of the broth.

For entrees, we had steak frite and duck confit. The duck was cooked to perfection, falling off the bone with crispy skin and a perfect amount of sauce and vegie medley The steak frite was to-die-for - medium rare was perfectly red - every bite melted in my mouth - it was truly heavenly.

For desert, we had the chocolate creme brulee - it was perfectly caramelized over the entire surface! As a creme brulee connoisseur, I can tell you that nothing is more disappointing than a half-assed caramelized top - this one set a new standard for how creme brulee should be done!

You definitely want to make a reservation for this place - it's a tiny little cozy room with a bar and lots of tiny tables. It was cramped, but I never felt like I didn't have enough space. This is not a superficial spot - people were dressed casually and everyone in the place was having a great time. This is not a place to eat with children, but fantastic for a date night. 

HIGHLY recommend this place!!! Great food, great service, great atmosphere!!!! TEN STARS!!",3,0H9ne5frm1GjO6TjUwbxlw
27841,6,Tempe,172816,2bdKR3l4o-S1CscLqqnvVw,Thai Elephant,Thai; Restaurants,"815 W University Dr
Ste 108
Tempe, AZ 85281",33.421453,-111.950563,True,118,4,AZ,2,2010-05-24,0,VsmMrGFk_D7Nik633Uk8HQ,3.77,25,39,Herb,23,44,4,"Great food, it's better than Thai Basil located right up the street. The tempura is awesome. The clear glass noodle soup is great. The imperial veggies are killer. The only thing that sucks is their sub par spring rolls which are greasy & cold like they were sitting around for a while. Highly recommended for fellow vegetarians. Go there stoned & wash down that cottonmouth with a Thai iced tea.",1,0Wq5xmoMkoC4P8pqr_P-Ew
29238,6,Tempe,172816,O9n4xeNjugFIYZtvj7wlbw,Jack in the Box,Fast Food; Restaurants,"721 S Mill Ave
Tempe, AZ 85281",33.4225456,-111.9397916,True,8,1.5,AZ,4,2009-11-15,6,lRh5x8uYvGkOiUh-iGZPhA,3.4,775,702,Lucky,458,1113,1,"Sons of fucking bitches. 

Three orders of food and when we pulled up to the drive-thru window and asked to add a taco to the order, we were told by the young man working the drive-thru window that NO, there are no ""extra"" tacos, they are made to order. ""Yeah, we want to order one."" He then responded by saying we cannot add any food to our already existing order, and that if we wanted to add any food to the order that we would have to exit the drive-thru and drive back around and get back in line again. No joke, he said ""no seriously, you can't order a taco. It's business, you understand."" No, I don't understand. Your business is to sell me artery-clogging food, and you are refusing to do so? To top it off, when I called later to talk to the manager, a co-worker answered the phone giggling and then finally said ""uhhh. EHH ... HELLO?"" 
""Hi. Is this Jack in the Box?""
""Uhhh. YEAH."" 
Looks like JITB needs to step it up on the employee training manual.",6,Xm8HXE1JHqscXe5BKf0GFQ
33147,6,Tempe,172816,N-O6v6OHO-RAE9Ojw-7tWA,NextCare Urgent Care,Health & Medical; Urgent Care,"914 N. Scottsdale Road
Ste. 104
Tempe, AZ 85281",33.4400719,-111.9265573,True,13,3.5,AZ,1,2010-01-07,2,2OIuAImQHX6claJmR8diJw,3.4,775,702,Lucky,458,1113,1,"Not a fan. I scraped a cornea and came in with a towel over my eyes to block the light. The receptionist made not one, not two, but THREE inappropriate jokes to my fiancee about beating me up. Then my prescriptions were wrong - one for hydrocodone, which I specifically asked them NOT to give me because it makes me nauseaous, and one for some kind of antibiotic that my regular doctor disposed of immediately and re-prescribed me something that might actually work.",4,Xm8HXE1JHqscXe5BKf0GFQ
35015,0,Phoenix,1537058,jPhmaY35qGP2qNc68viXPg,"JW Marriott Desert Ridge Resort & Spa, Phoenix",Day Spas; Hotels & Travel; Hotels; Event Planning & Services; Beauty & Spas,"5350 E Marriott Dr
Phoenix, AZ 85054",33.683479,-111.966112,True,99,4,AZ,0,2012-07-07,0,rFXREVGT25xzlAECxF5ATA,4.67,0,0,Jim,7,1,5,"This place is simply terrific, especially for families. I travel a lot and see a lot of Marriot and other hotels and this is amongst the best.  The property is beautiful from the rooms, to the buildings to the grounds.  Most important, the staff is polite and courteous.  They respond with ""my pleasure"" they say ""yes"" as much as they can and they make you feel as comfortable as possible.  The family activities are amazing.  It seems there is something constantly going on.  Today we saw exotic animals, heard great music, our daughter had a ""tattoo"" airbrushed on her, we enjoyed a watermelon eating contest, otter pops were passed out around the pool and the live music everywhere was terrific. The food was amazing, especially at Tuscany, the Italian restaurant.  Our server, sylvester was kind and attentive and knew his wine.  The food at the pool was remarkable, we had a fresh salad.  The happy hour in the lobby bar and at adjacent Roy's are affordable and delicious. The front desk is always helpful.  The spa great as well.  The relaxation rooms are modern, clean and a place that takes you away from the hustle of life and the resort.  This place is the best!",0,IKqWcXMc90hxd2WEOIIByg
35320,2,Chandler,254276,-vHWAsiX0iHWJw-pkqv32Q,Kona Grill,American (New); Sushi Bars; Restaurants,"3111 W Chandler Blvd
Chandler Fashion Center
Chandler, AZ 85226",33.3022462,-111.897967,True,90,3.5,AZ,0,2009-06-07,0,qq-4zJNEvFrZe0XPjHeJ9Q,3.89,164,111,Ada,197,331,3,"I would give the food four stars if it was not so over priced. The vegas roll and the poke are yummy. The atmosphere is really nice - big clean fish tanks everywhere, roomy tables, and pleasant wait staff. If you are a sushi connoisseur, you will probably be slightly disappointed.  But if you just go in knowing you are going to pay too much for small portions of yummy food at a mall, you will be happy.",0,0H9ne5frm1GjO6TjUwbxlw
38630,6,Tempe,172816,rIonUa02zMz_ki8eF-Adug,Five Guys Burgers and Fries,Burgers; Restaurants,"680 Mill Ave S
Tempe, AZ 85281",33.4240085,-111.9401874,True,100,3,AZ,0,2010-05-24,0,pv0wgyP3wf_7UZQXxi3Kfw,3.71,88,111,Mateo,133,232,4,"I'm not sure who the 5 guys are, nor do I care, but on my way to the airport we dropped in for a quick (10 minute) bite before hitting the jet stream.

Damn, didn't we just eat In N Out like 3 hours ago? Yeah, but they serve Hot Dogs here. Yea! Okay, so I wasn't helping my diet any, but hey, I'm on vacation. No, not really, but whatever.

One hot dog please! What would you like on it? BACON! and?... Wow, tons to choose from!!! I'll have onions, mustard and JALAPENOS!

My friends ordered a burger and a grilled cheese and I sat back and watched as the ""guys"" made all our food from scratch.

Everything was tasty and the fries were IMHO perfect. The price was good, the portions good, the staff were good and the place was clean.

Yup, I'd do it again",2,hIdHh1YBy7gHnSWXyb9ctg
41090,6,Tempe,172816,KaYEq9dqlmxEPnDcRJZBUw,Old Navy,Women's Clothing; Men's Clothing; Fashion; Shopping; Children's Clothing,"55 S. McClintock Drive
Tempe, AZ 85281",33.4291785,-111.9090358,True,6,3,AZ,2,2010-03-17,2,75GMEs_eolxwzMCsk9bQlA,3.4,775,702,Lucky,458,1113,2,"I gotta agree, customer service is the pits here. Two separate times I couldnt get anyone to help me because their MTV-generation hormones kept the employees busy playing grab-ass.",3,Xm8HXE1JHqscXe5BKf0GFQ
41532,6,Tempe,172816,0udEgNqy5rLR5pZ4kD19Og,Thai Basil,Thai; Restaurants,"403 W University Dr
Tempe, AZ 85281",33.421657,-111.944749,True,152,4,AZ,2,2010-05-23,2,SDh6OsQsWTeQPbY_ThG17g,3.4,775,702,Lucky,458,1113,4,"Dang this stuff is gooooood! Red curry w/chicken, spicy noodles w/beef, cashew dish (with tofu which I dont care for but the rest of it was good) and spring rolls - small, crunchy, even after take-out! 
The red curry is damn near perfect and I can taste every ingredient that goes in it. The noodles, too - the food isn't overcooked nor is it overly spiced. And I like spicy. but I also like to taste my food, so yeah, I dont need to see through time while the heat radiates from my forehead while I eat! The ingredients are fresh and the food is light. I don't like rice too much but I had it to soak up some of that outstanding curry and I still don't have that ""heavy"" feeling from overeating... and man, did I overeat. HooWHEE I stuffed myself.",3,Xm8HXE1JHqscXe5BKf0GFQ
42433,0,Phoenix,1537058,MwmXm48K2g2oTRe7XmssFw,Arizona Science Center,Museums; Arts & Entertainment,"600 E Washington St
Phoenix, AZ 85004",33.4486711,-112.0662996,True,106,4,AZ,3,2008-08-02,3,cKS9sGXjHHZt8PpHP9_Mpw,4.29,96,67,Jeane,59,133,4,"The AZ Science center is great for kids which is why Adult's Night Out is twice as good!

I checked out the science center at last nights first Friday of the month ""adults only night"".  Not only was admission free but they validated out parking making it free as well.  We were able to check out all of the exhibits with little or no wait and with adults only it was much less hectic than on a regular day.",4,ai2W745a8wrLHJr7TY0FCA
