UID,city_id,city,city_population,business_id,business_name,business_categories,business_full_address,business_latitude,business_longitude,business_open,business_review_count,business_stars,business_state,cool,date,funny,review_id,reviewer_average_stars,reviewer_cool,reviewer_funny,reviewer_name,reviewer_review_count,reviewer_useful,stars,text,useful,user_id
62867,0,Phoenix,1537058,ib-y5nsfn3unE0lLY1vfAw,Arriba Mexican Grill,Mexican; Restaurants,"1812 E Camelback Rd
Phoenix, AZ 85016",33.509702,-112.042514,True,94,3.5,AZ,0,2010-05-06,0,uYPcsTFI2Zhq2VYsUnvuPw,3.17,23,27,Kristen,86,108,2,"I feel like this is partially my fault for eating at a Mexican food place with a neon billboard in front. Someone told me it was good so I decided to go the margaritas were just right and the chips and dips were yummy. I ordered the floutas and yuck! The meat could not have been beef, I ate two bites and that was it. Our server asked if sour cream was okay said sure and then noticed a two dollar charge for a lump of sour cream on there. I really wish I would have just stuck with Ajo Als up the street.",0,AVCBC2G5RjJM8tu_PebFPw
67535,0,Phoenix,1537058,-8wyZkzfBmCFkMwCGcR4PQ,Pugzie's,Sandwiches; Restaurants,"4700 N 16th St
Phoenix, AZ 85016",33.505884,-112.047907,False,33,3.5,AZ,0,2010-04-06,0,teWJnuiUNuKSpww-6UuBzw,3.17,23,27,Kristen,86,108,5,"Definitely the best chicken salad sandwich I've ever had! I'd driven by this place a hundred times and finally stopped in. I got the soup and sandwich combo everything was delicious chicken was fresh and not overloaded with mayo, broccoli cheese soup was perfect. The place probably been around forever and no nothing has been updated. The patio was pleasant and I actually liked the funky mint green color of the building of the place and patio area it made me think of being back home in Cali but, yeah the inside does look a little like a cafeteria.",2,AVCBC2G5RjJM8tu_PebFPw
81094,0,Phoenix,1537058,3oZcTGb_oDHGwZFiP-7kxQ,Chelsea's Kitchen,Breakfast & Brunch; American (Traditional); Restaurants,"5040 N 40th St
Phoenix, AZ 85018",33.5123186,-111.995355,True,453,4,AZ,1,2010-03-06,0,QNHBSDMmkPtNH3RS2bqQag,3.17,23,27,Kristen,86,108,4,Delish! I really liked this Chelsea's we ate on the patio and it was beautiful. The food was really good I had the fillet tacos and they were perfect! The key lime pie was the best I've ever had and the service was great!,0,AVCBC2G5RjJM8tu_PebFPw
98345,5,Scottsdale,230512,b5cEoKR8iQliq-yT2_O0LQ,Carlsbad Tavern,Nightlife; Breakfast & Brunch; Mexican; Bars; Restaurants,"3313 N Hayden Rd
Scottsdale, AZ 85251",33.4869182,-111.908738,True,262,4,AZ,0,2012-04-21,0,NGIYQN7zVkBARh1gTIwA3A,3.17,23,27,Kristen,86,108,4,"The patio is super cute and doesn't fee like you're in the middle of Scottsdale. Cavern's chicken salad is good and so are the prickley pear margaritas. Good place for lunch, just be aware it's New Mexico style Mexican food and they have a tendency to put American cheese where it doesn't belong. When in doubt no cheese.",0,AVCBC2G5RjJM8tu_PebFPw
103335,0,Phoenix,1537058,V1nEpIRmEa1768oj_tuxeQ,Cibo,Italian; Pizza; Sandwiches; Restaurants,"603 N 5th Ave
Phoenix, AZ 85003",33.4548476,-112.0800705,True,594,4.5,AZ,0,2010-05-01,0,tteI7Z_LcGot5DnmukJ30Q,3.17,23,27,Kristen,86,108,4,"This place is awesome, great food and the patio is absolute charming. I went with a group and we ordered 7 different pizza's all of them were really good everything tasted fresh lots of different types of Italian meats and there wasn't one I didn't like. My favorite was the diaba it was had a spicy salami and was full of flavor. I'll""ll definitely be back here and just heads up they're closed on Sunday",1,AVCBC2G5RjJM8tu_PebFPw
107584,0,Phoenix,1537058,fmuj7u1gflmEjW-h0v9bwg,Miracle Mile Delicatessen,Delis; Restaurants,"1949 E Camelback Rd
Ste #160
Phoenix, AZ 85016",33.507557,-112.040116,True,70,3.5,AZ,0,2010-06-08,0,ZdXj0NaeYqmmMDXQURcSYg,3.17,23,27,Kristen,86,108,2,"Cafeteria food, no flavor 

I did a combo with the turkey sandwich, salad, and mac, I have to say I think my favorite thing might have been the pickle. For $11 bucks really,.. no thanks. Plenty of better deli's around here",2,AVCBC2G5RjJM8tu_PebFPw
112028,0,Phoenix,1537058,6Tt0mGKbMoAz1GsjkVhbMQ,The Original Burrito Co,Mexican; Restaurants,"4865 E Elliot Rd
Phoenix, AZ 85044",33.3488854,-111.9789093,True,73,3.5,AZ,1,2009-08-11,2,c7_-g55ZX7mqZ8WNw5RImw,3.17,23,27,Kristen,86,108,1,"Seriously this is possibly the worst breakfast burrito I have ever had! I ordered a breakfast burrito to go and when I asked for extra hot sauce I got a huge attitude but, that aside I was excited to try it out. It looked like it would be pretty authentic . I came in and cut it in half only to discover mashed potatoes drenched in butter, the egg didn't look like egg and the salsa was horrible. Maybe that's not there specialty but, I'm not going to go back. I had to toss my burrito!",2,AVCBC2G5RjJM8tu_PebFPw
112287,0,Phoenix,1537058,rDvz5jX65gpfONFu7er9Tw,Los Taquitos,Mexican; Restaurants,"4747 E Elliot Rd
Ste 17
Phoenix, AZ 85044",33.348162,-111.9819,True,224,4,AZ,0,2010-04-08,0,3o6v71qDpl8Bwbd_uT4pOA,3.17,23,27,Kristen,86,108,2,"I saw this place leaving Safeway and wanted mexican food, I checked my  yelp mobile app. and got really excited when I saw the reviews. I bought a few different burritos and brought them back to work. Bean burrito pretty good. I was really excited about the carne asada burrito, the meat was tough a dry no one actualy actually ate more than two bites. I am a mexican food snob but, no one was really a fan. 

It was a tough call between two and three stars but, after the carne asada I just couldn't give it the third.",0,AVCBC2G5RjJM8tu_PebFPw
123115,0,Phoenix,1537058,JxgoluY8hnC34cys_f80xA,Deemos American Grill,American (Traditional); Restaurants,"2501 E Camelback Rd
Ste 30
Phoenix, AZ 85016",33.5093706,-112.0273984,False,21,2,AZ,0,2010-03-06,0,fNGOxsGI9vt7dp3zk9fkRA,3.17,23,27,Kristen,86,108,2,"I came here for happy hour with a group and I have to say I was less than pleased. The place was dead but, we still we got bad service. 

The beer tasted like soap asked our server if I could have a bottles instead, 15 minutes later she came back and said that they're out and ran off the beer list starting with odools. I gave up drank my soapy beer. We all gave up after a drink and walked over to McCormick's for food and better drinks.",1,AVCBC2G5RjJM8tu_PebFPw
152413,0,Phoenix,1537058,ZqNYje_T-xDDog-Wp86ieA,Joe's Grotto,Arts & Entertainment; Nightlife; Music Venues,"13825 N 32nd St
Phoenix, AZ 85032",33.6123075,-112.0124654,True,24,4,AZ,1,2010-09-10,1,04iJEJOb54eahM7-9eiXHQ,3.17,23,27,Kristen,86,108,2,"Not a fan for a music venue, Good music but really who wants to sit at a tiny table to watch a rock band. No drinks on the stage floor area allowed the fun police run around to keep you from standing too close to the isle or too close to the stage area with a drink. Not a huge fan of the area either.",1,AVCBC2G5RjJM8tu_PebFPw
156416,0,Phoenix,1537058,MXOdsPTLQPsQK9hUq01DWg,Arcadia Tavern,Bars; American (Traditional); Pubs; Nightlife; Sports Bars; Restaurants,"4801 E Indian School Rd
Phoenix, AZ 85018",33.494238,-111.977849,True,160,3.5,AZ,1,2010-09-20,0,VfoOyYCpoRCnpGFHI1CeXw,3.17,23,27,Kristen,86,108,4,"Things I love about this place...

-Nice patio,complete with shade and misters
-TV set up is great and the staff was very accommodating for football Sundays
-The staff is great! The manager even went out of his way to make sure we had a great experience
-Complete with a very nice crowd of regulars, the Mayor even bought me and the boys 
-It's a Saints bar
-Pretty good food (except the nacho cheese is gross)

My only complaint is that it's a ""family"" bar,I like kids but, not when I'm at a bar. I'll be back but, just on the right side of the bar!",1,AVCBC2G5RjJM8tu_PebFPw
170975,0,Phoenix,1537058,pwpl-rxwNRQdgqFz_-qMPg,The Parlor,Italian; Pizza; Restaurants,"1916 E Camelback Rd
Phoenix, AZ 85016",33.5094461,-112.0403946,True,489,4,AZ,0,2010-10-17,0,by3r3D3RcH3foxXaGCPj2w,3.17,23,27,Kristen,86,108,4,"Great little place, much nicer than I expected, awesome atmosphere and great food & drinks. Best mojito I've had ever! They pick the herbs from the garden, everything tasted fresh. The steak salad was amazing and the pepperoni pizza was really good too.",0,AVCBC2G5RjJM8tu_PebFPw
191411,0,Phoenix,1537058,3UMcsN9IjoeV8JZvC4apag,SunUp Brewing Co,Pubs; Food; Bars; Breweries; Nightlife,"322 E Camelback Rd
Phoenix, AZ 85012",33.5094087,-112.0687564,True,153,3.5,AZ,0,2010-05-05,0,3vvkKBKifH94XchKWKrwJQ,3.17,23,27,Kristen,86,108,3,"The food was excellent and the service was good... 
I just don't really care for there beer. I've""ve been there a few times and tried almost everything they brew and I just don't like there beer. 

It's an alright place if you're not going for the beer.",0,AVCBC2G5RjJM8tu_PebFPw
196640,0,Phoenix,1537058,GAPqG0WNBBidKeZTMpEZ-w,Local Breeze,Burgers; Breakfast & Brunch; American (Traditional); Restaurants,"606 N 4th Ave
Phoenix, AZ 85003",33.4549678,-112.0791022,False,158,4,AZ,1,2010-04-19,0,U7qtY6OzSK2t_t3lUm9zGA,3.17,23,27,Kristen,86,108,5,"Hands down the best breakfast I've had in Phoenix! I'm in love, if I could take this place home, I would take it out to brunch at Local Breeze the next morning.

The atmosphere is amazing the patio area is great I felt like I was at the beach. The patio had misters going and a deck area to sit at with a bar. I Think I could relax on the patio and drink sangria all day.

 Everything on the menu sounded amazing I went with the fire island eggs  and they were delicious! Thank you to whoever though of this brilliant breakfast food! I also had some of the Banana's foster french toast which was amazing. All the breads used are homemade and everything tasted fresh and original. I really can't wait to bike down and spend another Sunday on the patio!",2,AVCBC2G5RjJM8tu_PebFPw
204503,6,Tempe,172816,bfDQai9X59uWK-XgP0t6rA,Dos Gringos,Dive Bars; Bars; Mexican; Nightlife; Restaurants,"8000 S Priest Rd
Tempe, AZ 85282",33.344158,-111.963722,True,41,3,AZ,0,2010-04-08,0,eCd9WoMFV2QPAv22jRVKdg,3.17,23,27,Kristen,86,108,4,"I love this dos, at least every other week I have to come for happy hour out on the patio. Occasionally I've found myself here from happy hour to reverse happy hour. $2 pacificos and margaritas and $1 happy shots. The food is bar food nothing special but, I usually eat it anyway. I don't think I've ever gone here on a Friday or Saturday night but, I can say it's an awesome weekday spot.",0,AVCBC2G5RjJM8tu_PebFPw
206261,20,Paradise Valley,13663,h3T8DTVDtPzy9ICw3UixdQ,El Torito Mexican Restaurant & Cantina,Mexican; Restaurants,"6200 N Scottsdale Rd
Paradise Valley, AZ 85253",33.5277785,-111.9258643,False,17,4,AZ,2,2009-06-21,0,W_4T7fa9x2CxlBAQFnWuKA,3.17,23,27,Kristen,86,108,5,"Champagne brunch at El Torito is amazing. Great buffet and all you can drink champagne for $15. Not authentic mexican food but, it's tasty!",1,AVCBC2G5RjJM8tu_PebFPw
210486,6,Tempe,172816,sDozh6iTylTJD26d7xcgGw,The Tavern On Mill,Bars; American (Traditional); Nightlife; Restaurants,"404 S Mill Ave
Tempe, AZ 85281",33.426351,-111.940137,True,80,3.5,AZ,0,2010-05-26,0,zVkBlHaNaKUEMKS5EqclRg,3.17,23,27,Kristen,86,108,4,"Good place to go for day drinking. The Tavern is hit or miss at night but, I always have a good time and when I make my way to Mill I always have to make a stop. 

Side note :Don't order draft beer here in the summer, the system goes through the roof and the beer is hot and nasty",0,AVCBC2G5RjJM8tu_PebFPw
76202,6,Tempe,172816,MkG0X_ubfBRoxvjxYvldbA,Port of Subs,Sandwiches; Restaurants,"1158 W Washington Street
Tempe, AZ 85281",33.442375,-111.955643,True,16,3.5,AZ,4,2009-04-04,8,HcfXwBZ0tdbw3W97hA2Osw,3.92,1875,1233,Amy,539,2452,5,"dew bow bow.ooooooo yyyyeeeaaaa.....dew bow bow.

This is the song that I should be singing, as I slowly enter the Port of Subs after deboarding the light rail.  Port of Subs is my drug of choice, and eating such tasty subs makes me happy.  I got 12 inches last night...12 inches of subs....and it tasted so good!  nomnomnomnom!

Port of Subs never fails me.  Its just so good!  All bread cooked on site, and not like the chain sub places, its actually really really good!  I got the #18, lots of meat and whatever I wanted.  Tasty!

Thank you Port of Subs, thank you.  Eating here makes my brain and stomach delightfully happy!",6,JffajLV-Dnn-eGYgdXDxFg
88489,3,Gilbert,239277,Szc6Wvt1i8VqSAOb2-7BAQ,Port of Subs,Sandwiches; Restaurants,"3570 S Val Vista Dr
Gilbert, AZ 85297",33.285875,-111.7557002,True,9,3.5,AZ,3,2011-07-17,2,9yI0731KMr00u7jSlkQPOw,3.92,1875,1233,Amy,539,2452,4,"I came here today after swimming, and was starving.  I saw it on the way to the pool and stopped in after I was heading home.

For starters, this port of subs has the best hours.  Every other one I've been to has closed at some ridiculously early hour.  This ones open until 8 on sundays, when others are either closed entirely or close at 4. Brownie points for being open ""late.""  (later then other locations)

Service was quick and efficent, and my sub was delicious.  I went with the #18 and it came out great.  Love port of subs, and will be back if I'm ever on this side of town again.",3,JffajLV-Dnn-eGYgdXDxFg
132175,6,Tempe,172816,6ZYt8IChJmH3Ra5IqnlivA,Port of Subs,Sandwiches; Restaurants,"1342 W Warner Rd
Tempe, AZ 85281",33.3345479,-111.9619158,True,9,2.5,AZ,1,2008-07-07,1,EYflC9zYAaHj0ZHxo2BfxQ,3.92,1875,1233,Amy,539,2452,4,"I love port of subs!  OMG this place rocks!  Everything here is fresh on site.  The bread is cooked and fresh, and they have white, wheat and Sourdough.  They have 3 sized subs, and a menu a mile long.  They have 18 cold subs to choose from, and some hot subs to choose as well.

They cut the meat as you order your sandwich. Not predone like other lame chains that shall go unnamed.

I usually get a #18, which is Roast Beef and Turkey with cheese.  mmmm, tasty.  I usually order a really big sub, eat half there, and take the other half home to eat for later.  I like it here because I really feel like I get a lot of food for my money.

There are two reasons why I gave them 4 stars.  First, this location has really crappy hours.  They close early, and sometimes, I can't get to them before they close.  I think they close at like 6PM or something.  booo!  Who are you catering to with this schedule?  I think they should be open until at least 8 PM.  so, points lost for crappy hours.

The other thing I am docking them for, was I had a bad service experience there today.  There were 3 people working behind the counter that I could see.  One girl slicing meat, one guy running the register, and a third guy doing stock and stuff with bread in the oven.

Well, since I got the combo meal which includes a beverage and chips, I went to the chip area and it looked pretty hit and wiped out.  The only chips left were the crappy flavors that I do not like.  I want plain chips, thats all.  I didnt want jalapeno (stomach doesnt like it) nor did I want the Dill flavored either.  I asked the gentleman who was doing bread and stock if he had any plain chips available.  He was rather snappy with me and said ""if we had them, they would be out there.  Whatever we have is on the shelf.""  He quickly blew me off, and I was aggrivated.  He told me to look at the other chip stand to see if I could find what I was looking for. 

Fortunately, I got my plain chips, but nothing irriates me more then the annoying response of ""If we had it, it would be out there.""  Bullsh!t! Your just to lazy to go look.  I know you have cases of chips in the back, so stop stocking your cups and get me some chips.

Aside from the snotty stocker guy, the other two people working there were wonderful.   The register guy wrapped one half of my sandwich for me to go, and served the other one for me to stay and eat in the resturant.",3,JffajLV-Dnn-eGYgdXDxFg
153686,0,Phoenix,1537058,-aDuOZelvBHWKh-NrXooow,Port of Subs,Sandwiches; Restaurants,"2737 W Thunderbird Rd
Phoenix, AZ 85053",33.609811,-112.119194,True,13,4,AZ,2,2013-01-05,1,86kvgGTbsAwFfLjNXraPZQ,3.92,1875,1233,Amy,539,2452,5,"I've been a fan of Port of Subs since I moved out here to Phoenix back in 2005.  I love everything about them, and last night was no exception. It was Friday night and I was hungry!!!

But, of all the port of subs, this ones open nice and late.  9PM during the week!!!  In other port of subs reviews, I have openly complained about the horrible hours that the hold, such as closing early (like 6PM on week nights) and some are closed on sundays....others close at 4PM on Saturdays.  Really? lunch only? you can't do like 7PM?  So this one's my favorite just due to the hours alone.

I came here with my friend after hitting up a few other places. It's located right next to Lowe's in a little strip mall.  I went with the turkey and pastrami 5 inch sub as I always did, and really enjoyed it.  Staff was friendly, and food was prepared quickly.

I will be back, and enjoy myself every time I'm here!",3,JffajLV-Dnn-eGYgdXDxFg
183850,6,Tempe,172816,SX0pCDRvuTEoXobTovJEIQ,Port of Subs,Sandwiches; Restaurants,"777 S College Dr
Ste 103
Tempe, AZ 85281",33.4222436,-111.9349687,True,12,3.5,AZ,3,2010-05-24,3,gHDvJqnuuTTrmJze016LaA,3.92,1875,1233,Amy,539,2452,3,"I LOVE Port of Subs.   I could eat here and never get sick of the food or the menu items. But, the service here on Sunday left me upset, sad and slightly irritated and annoyed! I've never been to this specific location, but on Sunday I wanted to take some friends on the light rail and then go here for lunch while the weather was still comfortable and nice.

I know this place is near campus, and they probably get a lot of student riff raff, but I was a bit annoyed with the service that I recieved here.  Actually, I'm still bothered almost a day later.  I will attribute it to the fact that its students that were working here behind the counter.

Anyways, for starters, I called here before hand to ask a few location questions.  These girls had NO idea where they were located.  Really, they didn't.  They couldn't tell me not only where they were close to, but had NO idea how far from the light rail they were.  I knew where she was better then she did!  I told her which one of the two stops would be closer for me to deboard at, and she had no clue.  I had to get out my light rail map at home to figure out where they were.  She was totally useless!  I only knew where to go because she told me she was near smashburger...and I figured out where to go from there.

So friends and I take the light rail down to the College/Veterans Way exit.  We walk to the port of subs and I realize that I have to go to the bathroom.  I was mentioning it to my friends as we walked into the store, and out of no where, some girl at a table boasts out ""WE DON'T HAVE PUBLIC BATHROOMS IF YOU NEED TO GO YOU NEED TO GO TO THE BATHROOM AT SUBWAY BUT YOU HAVE TO BUY SOMETHING.""  Um, I wasn't only NOT talking to her, but the fact that she took it upon herself to YELL it at me as I'm setting foot in the store is a whole different story.  I was SO annoyed!

I mentioned to the service girl who was on break eating a sub that I wasn't addressing her about my bathroom concerns she responded with ""Well, I couldn't help but hear you when you came in.""  REALLY?!?!?!   STFU please!  Your probably the same girl who answered the phone and doesn't know where your located at!

Ugh, the food was good, but the two idiot ding dongs behind the counter need retraining and need to learn to not be beotches!!!",4,JffajLV-Dnn-eGYgdXDxFg
75190,5,Scottsdale,230512,MuIXnv7Oq7X3-4aEsp9dDA,Citizen Public House,Gastropubs; American (New); Restaurants,"7111 E 5th Ave
Ste E
Scottsdale, AZ 85251",33.498028,-111.927951,True,347,4.5,AZ,0,2011-02-24,0,KlqQxL3SHYGx_uZEk_P7ZA,3.92,0,1,Andrew,14,4,4,"I'm not exactly sure how we received an email notifying us about the opening of CPH....I'm just glad we did.  My guess is that we must have given our email when we ate at Cowboy Ciao several months ago.  In any case, my wife and I really enjoyed our dinner at CPH.  The waitress turned out to be the same one that helped us when we ate at Cowboy Ciao a few months back.  The calamari we ate was outstanding...the best tasting I've ever had.  The salad....that famous one with the facebook page....was awesome as always.  Then we had the rib roast...which was melt in your mouth good.  We'll be back for sure...soon!",1,NJIWFKd7ZfwzKAJn6G73kw
171732,6,Tempe,172816,2bdKR3l4o-S1CscLqqnvVw,Thai Elephant,Thai; Restaurants,"815 W University Dr
Ste 108
Tempe, AZ 85281",33.421453,-111.950563,True,118,4,AZ,0,2010-05-24,0,BskHrQs0JHPzNIBejgT8uA,3.73,15,9,Anne,33,43,4,"I was so sad to find out that Tipp's 88 Thai restaurant at Dorsey and University was closed, so my quest for a new Thai place was on. I found this place through Yelp (like most restaurants), and was happy with my results. I'm also out to sample the massamun curry (cinnamon and clove-based curry with potatoes and onions) at each Thai restaurant in the area. Their's is by far the best I've had (as of yet). So rich and delicious with just the right amount of spices that you want.",2,d4zmaIWxokvb0RBDS3wjqA
124020,6,Tempe,172816,jEWfxxA_kjeJE_Z_ku3zLA,RA Sushi Bar Restaurant,Nightlife; Bars; Sushi Bars; Japanese; Restaurants,"411 S Mill Ave
Ste 103
Tempe, AZ 85281",33.4261603,-111.939838,True,145,2.5,AZ,0,2010-05-24,0,mdclW_4Mg0e0K583J0VwZQ,3.54,296,370,Bao,377,487,3,"RA Sushi -- well it is what it is.  I think this location is the best out of all the RA Sushi around the valley.  It's spacious and has a nice patio.  Again, I'm not a big fan of their Sushi, but their happy hour is decent.  I really like their bar setup...you can actually watch the game anywhere to sit! :)",1,XqMkm-DD9VsdcKx2YVGhSA
193670,5,Scottsdale,230512,PWG28q4JFOc8FiRBjnfCkA,Brat Haus,German; Pubs; Bars; Nightlife; Restaurants,"3622 N Scottsdale Rd
Scottsdale, AZ 85251",33.4900575,-111.9262552,True,143,4,AZ,1,2012-07-09,0,eF5oYhzNLS8dL6lMOdtV5w,4.38,4,1,Bianca,21,13,5,"Went there for the pre-opening party and had the opportunity to sample everything.  This place is great, just what old town needed- something DIFFERENT!! They have 25 beers on tap tht have been carefully selected and can suggest what drink goes best with your meal! Plus they serve food late night that fantastic! 
RUN to this place!!",1,Ol2o9swFpOzWhsITvRwyrg
140383,5,Scottsdale,230512,MuIXnv7Oq7X3-4aEsp9dDA,Citizen Public House,Gastropubs; American (New); Restaurants,"7111 E 5th Ave
Ste E
Scottsdale, AZ 85251",33.498028,-111.927951,True,347,4.5,AZ,2,2013-01-02,0,0QCEm-prClQR1QLaUmeysQ,3.84,13,5,Brendan,76,31,4,Excellent service and warm decor at CPH. The food is solid but I was a bit let down. The famous chop salad was overly sweet and the menu is so overly red meat/bacon oriented. While that is tasty to be sure it's not that creative. The scallops were delish and the wine and cocktails were perfect. A bit more diversity to the menu would make it 5 stars for me.,2,6vEntAZ8ZkH358EufNXbpQ
